Load address: $1000 Init address: $1000 Play address: $1003
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|  1817 | ....  ... ..  .. .... CEC | ....  ... ..  .. .... 686 | 2270 (C-5 BC) .. .... 600 | 1F00 .. ... . |
|  1818 | ....  ... ..  .. .... CE8 | ....  ... ..  .. .... 68A | 2337 (+ 00C7) .. .... 5FA | 2100 .. ... . |
|  1819 | ....  ... ..  .. .... CE4 | ....  ... ..  .. .... 68E | 23FF (C#5 BD) .. .... 5F4 | 2300 .. ... . |
|  1820 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 24C8 (+ 00C9) .. .... 5EE | .... .. ... . |
|  1821 | ....  ... ..  .. .... CE0 | ....  ... ..  .. .... 692 | 2592 (+ 00CA) .. .... 5E8 | 2500 .. ... . |
|  1822 | 03E0 (A#1 96) .. .... CDC | ....  ... ..  09 564A ... | 24C7 (- 00CB) .. .... 5E2 | 2700 .. ... . |
|  1823 | ....  ... ..  .. .... CD8 | 1A16  G-4 B7  41 .... 696 | 23FB (- 00CC) .. .... 5DC | 2900 .. ... . |
|  1824 | ....  ... ..  .. .... CD4 | ....  ... ..  .. .... 69A | 232E (C-5 BC) .. .... 5D6 | 2B00 .. ... . |
|  1825 | ....  ... ..  .. .... CD0 | ....  ... ..  .. .... 69E | 2260 (- 00CE) .. .... 5D0 | 2D00 .. ... . |
|  1826 | ....  ... ..  .. .... CCC | ....  ... ..  .. .... 6A2 | 2191 (B-4 BB) .. .... 5CA | 2F00 .. ... . |
|  1827 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 20C1 (- 00D0) .. .... 5C4 | .... .. ... . |
|  1828 | ....  ... ..  .. .... CC8 | ....  ... ..  .. .... 6A6 | 1FF0 (A#4 BA) .. .... 5BE | 3100 .. ... . |
|  1829 | 045A (C-2 98) .. .... CC4 | ....  ... ..  09 204A ... | 20C2 (B-4 BB) .. .... 5B8 | 3300 .. ... . |
|  1830 | ....  ... ..  .. .... CC0 | 14B2  D#4 B3  41 .... 6AA | 2195 (+ 00D3) .. .... 5B2 | 3500 .. ... . |
|  1831 | ....  ... ..  .. .... CBC | ....  ... ..  .. .... 6AE | 2269 (C-5 BC) .. .... 5AC | 3700 .. ... . |
|  1832 | ....  ... ..  .. .... CB8 | ....  ... ..  .. .... 6B2 | 233E (+ 00D5) .. .... 5A6 | 3900 .. ... . |
|  1833 | ....  ... ..  .. .... CB4 | ....  ... ..  .. .... 6B6 | 2414 (C#5 BD) .. .... 5A0 | 3B00 .. ... . |
|  1834 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 24EB (+ 00D7) .. .... 59A | .... .. ... . |
|  1835 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... 6BA | 25C3 (+ 00D8) .. .... 594 | 3D00 .. ... . |
|  1836 | 022D (C-1 8C) .. .... CAC | ....  ... ..  09 564A ... | 24EA (- 00D9) .. .... 58E | 3F00 .. ... . |
|  1837 | ....  ... ..  .. .... CA8 | 116B  C-4 B0  41 .... 6BE | 2410 (- 00DA) .. .... 588 | 4100 .. ... . |
|  1838 | ....  ... ..  .. .... CAC | ....  ... ..  .. .... 6C2 | 2335 (C-5 BC) .. .... 582 | 4300 .. ... . |
|  1839 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... 6C6 | 2259 (- 00DC) .. .... 57C | 4500 .. ... . |
|  1840 | ....  ... ..  .. .... CB4 | ....  ... ..  .. .... 6CA | 217C (B-4 BB) .. .... 576 | 4700 .. ... . |
|  1841 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 209E (- 00DE) .. .... 570 | .... .. ... . |
|  1842 | ....  ... ..  .. .... CB8 | ....  ... ..  .. .... 6CE | 1FBF (A#4 BA) .. .... 576 | 4900 .. ... . |
|  1843 | 045A (C-2 98) .. .... CBC | ....  ... ..  09 204A ... | 209F (B-4 BB) .. .... 57C | 4B00 .. ... . |
|  1844 | ....  ... ..  .. .... CC0 | 1A16  G-4 B7  41 .... 6D2 | 2180 (+ 00E1) .. .... 582 | 4D00 .. ... . |
|  1845 | ....  ... ..  .. .... CC4 | ....  ... ..  .. .... 6D6 | 2262 (C-5 BC) .. .... 588 | 4F00 .. ... . |
|  1846 | ....  ... ..  .. .... CC8 | ....  ... ..  .. .... 6DA | 2345 (+ 00E3) .. .... 58E | 5100 .. ... . |
|  1847 | ....  ... ..  .. .... CCC | ....  ... ..  .. .... 6DE | 2429 (C#5 BD) .. .... 594 | 5300 .. ... . |
|  1848 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 250E (+ 00E5) .. .... 59A | .... .. ... . |
|  1849 | ....  ... ..  .. .... CD0 | ....  ... ..  .. .... 6E2 | 25F4 (+ 00E6) .. .... 5A0 | 5500 .. ... . |
|  1850 | 022D (C-1 8C) .. .... CD4 | ....  ... ..  09 564A ... | 250D (- 00E7) .. .... 5A6 | 5700 .. ... . |
|  1851 | ....  ... ..  .. .... CD8 | 14B2  D#4 B3  41 .... 6E6 | 2425 (- 00E8) .. .... 5AC | 5900 .. ... . |
|  1852 | ....  ... ..  .. .... CDC | ....  ... ..  .. .... 6EA | 233C (C-5 BC) .. .... 5B2 | 5B00 .. ... . |
|  1853 | ....  ... ..  .. .... CE0 | ....  ... ..  .. .... 6EE | 2252 (- 00EA) .. .... 5B8 | 5D00 .. ... . |
|  1854 | ....  ... ..  .. .... CE4 | ....  ... ..  .. .... 6F2 | 2167 (B-4 BB) .. .... 5BE | 5F00 .. ... . |
|  1855 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 207B (- 00EC) .. .... 5C4 | .... .. ... . |
|  1856 | ....  ... ..  .. .... CE8 | ....  ... ..  .. .... 6F6 | 1F8E (A#4 BA) .. .... 5CA | 6100 .. ... . |
|  1857 | 045A (C-2 98) .. .... CEC | ....  ... ..  09 204A ... | 207C (B-4 BB) .. .... 5D0 | 6300 .. ... . |
|  1858 | ....  ... ..  .. .... CE8 | 116B  C-4 B0  41 .... 6FA | 216B (+ 00EF) .. .... 5D6 | 6500 .. ... . |
|  1859 | ....  ... ..  .. .... CE4 | ....  ... ..  .. .... 6FE | 225B (C-5 BC) .. .... 5DC | 6700 .. ... . |
|  1860 | ....  ... ..  .. .... CE0 | ....  ... ..  .. .... 702 | 234C (+ 00F1) .. .... 5E2 | 6900 .. ... . |
|  1861 | ....  ... ..  .. .... CDC | ....  ... ..  .. .... 706 | 243E (C#5 BD) .. .... 5E8 | 6B00 .. ... . |
|  1862 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 2531 (+ 00F3) .. .... 5EE | .... .. ... . |
|  1863 | ....  ... ..  .. .... CD8 | ....  ... ..  .. .... 70A | 2625 (D-5 BE) .. .... 5F4 | 6D00 .. ... . |
|  1864 | 022D (C-1 8C) .. .... CD4 | ....  ... ..  09 564A ... | 2530 (C#5 BD) .. .... 5FA | 6F00 .. ... . |
|  1865 | ....  ... ..  .. .... CD0 | 1A16  G-4 B7  41 .... 70E | 243A (- 00F6) .. .... 600 | 7100 .. ... . |
|  1866 | ....  ... ..  .. .... CCC | ....  ... ..  .. .... 712 | 2343 (C-5 BC) .. .... 606 | 7300 .. ... . |
|  1867 | ....  ... ..  .. .... CC8 | ....  ... ..  .. .... 716 | 224B (- 00F8) .. .... 60C | 7500 .. ... . |
|  1868 | ....  ... ..  .. .... CC4 | ....  ... ..  .. .... 71A | 2152 (B-4 BB) .. .... 612 | 7700 .. ... . |
|  1869 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 2058 (- 00FA) .. .... 618 | .... .. ... . |
|  1870 | ....  ... ..  .. .... CC0 | ....  ... ..  .. .... 71E | 1F5D (A#4 BA) .. .... 61E | 7900 .. ... . |
|  1871 | 045A (C-2 98) .. .... CBC | ....  ... ..  09 204A ... | 2059 (B-4 BB) .. .... 624 | 7B00 .. ... . |
|  1872 | ....  ... ..  .. .... CB8 | 14B2  D#4 B3  41 .... 722 | 2156 (+ 00FD) .. .... 62A | 7D00 .. ... . |
|  1873 | ....  ... ..  .. .... CB4 | ....  ... ..  .. .... 726 | 2254 (C-5 BC) .. .... 630 | 7F00 .. ... . |
|  1874 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... 72A | 2353 (+ 00FF) .. .... 636 | 8100 .. ... . |
|  1875 | ....  ... ..  .. .... CAC | ....  ... ..  .. .... 72E | ....  ... ..  .. .... 63C | 8300 .. ... . |
|  1876 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 2354 (+ 0001) .. .... 642 | .... .. ... . |
|  1877 | ....  ... ..  .. .... CA8 | ....  ... ..  .. .... 732 | 2356 (+ 0002) .. .... 648 | 8500 .. ... . |
|  1878 | 022D (C-1 8C) .. .... CAC | ....  ... ..  09 564A ... | 2353 (- 0003) .. .... 64E | 8700 .. ... . |
|  1879 | ....  ... ..  .. .... CB0 | 116B  C-4 B0  41 .... 736 | 234F (- 0004) .. .... 654 | 8900 .. ... . |
|  1880 | ....  ... ..  .. .... CB4 | ....  ... ..  .. .... 73A | 234A (- 0005) .. .... 65A | 8B00 .. ... . |
|  1881 | ....  ... ..  .. .... CB8 | ....  ... ..  .. .... 73E | 2344 (- 0006) .. .... 660 | 8D00 .. ... . |
|  1882 | ....  ... ..  .. .... CBC | ....  ... ..  .. .... 742 | 233D (- 0007) .. .... 666 | 8F00 .. ... . |
|  1883 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 2335 (- 0008) .. .... 660 | .... .. ... . |
|  1884 | ....  ... ..  .. .... CC0 | ....  ... ..  .. .... 746 | 232C (- 0009) .. .... 65A | 9100 .. ... . |
|  1885 | 03E0 (A#1 96) .. .... CC4 | ....  ... ..  09 204A ... | 2336 (+ 000A) .. .... 654 | 9300 .. ... . |
|  1886 | ....  ... ..  .. .... CC8 | 1A16  G-4 B7  41 .... 74A | 2341 (+ 000B) .. .... 64E | 9500 .. ... . |
|  1887 | ....  ... ..  .. .... CCC | ....  ... ..  .. .... 74E | 234D (+ 000C) .. .... 648 | 9700 .. ... . |
|  1888 | ....  ... ..  .. .... CD0 | ....  ... ..  .. .... 752 | 235A (+ 000D) .. .... 642 | 9900 .. ... . |
|  1889 | ....  ... ..  .. .... CD4 | ....  ... ..  .. .... 756 | 2368 (+ 000E) .. .... 63C | 9B00 .. ... . |
|  1890 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 2377 (+ 000F) .. .... 636 | .... .. ... . |
|  1891 | ....  ... ..  .. .... CD8 | ....  ... ..  .. .... 75A | 2387 (+ 0010) .. .... 630 | 9D00 .. ... . |
|  1892 | 045A (C-2 98) .. .... CDC | ....  ... ..  09 564A ... | 2376 (- 0011) .. .... 62A | 9F00 .. ... . |
|  1893 | ....  ... ..  .. .... CE0 | 14B2  D#4 B3  41 .... 75E | 2364 (- 0012) .. .... 624 | A100 .. ... . |
|  1894 | ....  ... ..  .. .... CE4 | ....  ... ..  .. .... 762 | 2351 (- 0013) .. .... 61E | A300 .. ... . |
|  1895 | ....  ... ..  .. .... CE8 | ....  ... ..  .. .... 766 | 233D (- 0014) .. .... 618 | A500 .. ... . |
|  1896 | ....  ... ..  .. .... CEC | ....  ... ..  .. .... 76A | 2328 (- 0015) .. .... 612 | A700 .. ... . |
|  1897 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 2312 (- 0016) .. .... 60C | .... .. ... . |
|  1898 | ....  ... ..  .. .... CE8 | ....  ... ..  .. .... 76E | 22FB (- 0017) .. .... 606 | A900 .. ... . |
|  1899 | 022D (C-1 8C) .. .... CE4 | ....  ... ..  09 204A ... | 2313 (+ 0018) .. .... 600 | AB00 .. ... . |
|  1900 | ....  ... ..  .. .... CE0 | 116B  C-4 B0  41 .... 772 | 232C (+ 0019) .. .... 5FA | AD00 .. ... . |
|  1901 | ....  ... ..  .. .... CDC | ....  ... ..  .. .... 776 | 2346 (+ 001A) .. .... 5F4 | AF00 .. ... . |
|  1902 | ....  ... ..  .. .... CD8 | ....  ... ..  .. .... 77A | 2361 (+ 001B) .. .... 5EE | B100 .. ... . |
|  1903 | ....  ... ..  .. .... CD4 | ....  ... ..  .. .... 77E | 237D (+ 001C) .. .... 5E8 | B300 .. ... . |
|  1904 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 22D0 (- 00AD) .. .... ... | .... .. ... . |
|  1905 | ....  ... ..  .. .... CD0 | ....  ... ..  .. .... 782 | 239A (+ 00CA) .. .... 5E2 | B500 .. ... . |
|  1906 | 045A (C-2 98) .. .... CCC | ....  ... ..  09 564A ... | 23B8 (+ 001E) .. .... 5DC | B700 .. ... . |
|  1907 | ....  ... ..  .. .... CC8 | 1A16  G-4 B7  41 .... 786 | 2399 (- 001F) .. .... 5D6 | B900 .. ... . |
|  1908 | ....  ... ..  .. .... CC4 | ....  ... ..  .. .... 78A | 2379 (- 0020) .. .... 5D0 | BB00 .. ... . |
|  1909 | ....  ... ..  .. .... CC0 | ....  ... ..  .. .... 78E | 2358 (- 0021) .. .... 5CA | BD00 .. ... . |
|  1910 | ....  ... ..  .. .... CBC | ....  ... ..  .. .... 792 | 2336 (- 0022) .. .... 5C4 | BF00 .. ... . |
|  1911 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 2313 (- 0023) .. .... 5BE | .... .. ... . |
|  1912 | ....  ... ..  .. .... CB8 | ....  ... ..  .. .... 796 | 22EF (- 0024) .. .... 5B8 | C100 .. ... . |
|  1913 | 022D (C-1 8C) .. .... CB4 | ....  ... ..  09 204A ... | 22CA (- 0025) .. .... 5B2 | C300 .. ... . |
|  1914 | ....  ... ..  .. .... CB0 | 14B2  D#4 B3  41 .... 79A | 22F0 (+ 0026) .. .... 5AC | C500 .. ... . |
|  1915 | ....  ... ..  .. .... CAC | ....  ... ..  .. .... 79E | 2317 (+ 0027) .. .... 5A6 | C700 .. ... . |
|  1916 | ....  ... ..  .. .... CA8 | ....  ... ..  .. .... 7A2 | 233F (+ 0028) .. .... 5A0 | C500 .. ... . |
|  1917 | ....  ... ..  .. .... CAC | ....  ... ..  .. .... 7A6 | 2368 (+ 0029) .. .... 59A | C300 .. ... . |
|  1918 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 2392 (+ 002A) .. .... 594 | .... .. ... . |
|  1919 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... 7AA | 23BD (+ 002B) .. .... 58E | C100 .. ... . |
|  1920 | 045A (C-2 98) .. .... CB4 | ....  ... ..  09 564A ... | 23E9 (C#5 BD) .. .... 588 | BF00 .. ... . |
|  1921 | ....  ... ..  .. .... CB8 | 116B  C-4 B0  41 .... 7AE | 23BC (C-5 BC) .. .... 582 | BD00 .. ... . |
|  1922 | ....  ... ..  .. .... CBC | ....  ... ..  .. .... 7B2 | 238E (- 002E) .. .... 57C | BB00 .. ... . |
|  1923 | ....  ... ..  .. .... CC0 | ....  ... ..  .. .... 7B6 | 235F (- 002F) .. .... 576 | B900 .. ... . |
|  1924 | ....  ... ..  .. .... CC4 | ....  ... ..  .. .... 7BA | 232F (- 0030) .. .... 570 | B700 .. ... . |
|  1925 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 22FE (- 0031) .. .... 576 | .... .. ... . |
|  1926 | ....  ... ..  .. .... CC8 | ....  ... ..  .. .... 7BE | 22CC (- 0032) .. .... 57C | B500 .. ... . |
|  1927 | 022D (C-1 8C) .. .... CCC | ....  ... ..  09 204A ... | 2299 (- 0033) .. .... 582 | B300 .. ... . |
|  1928 | ....  ... ..  .. .... CD0 | 1A16  G-4 B7  41 .... 7C2 | 22CD (+ 0034) .. .... 588 | B100 .. ... . |
|  1929 | ....  ... ..  .. .... CD4 | ....  ... ..  .. .... 7C6 | 2302 (+ 0035) .. .... 58E | AF00 .. ... . |
|  1930 | ....  ... ..  .. .... CD8 | ....  ... ..  .. .... 7CA | 2338 (+ 0036) .. .... 594 | AD00 .. ... . |
|  1931 | ....  ... ..  .. .... CDC | ....  ... ..  .. .... 7CE | 236F (+ 0037) .. .... 59A | AB00 .. ... . |
|  1932 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 23A7 (+ 0038) .. .... 5A0 | .... .. ... . |
|  1933 | ....  ... ..  .. .... CE0 | ....  ... ..  .. .... 7D2 | 23E0 (C#5 BD) .. .... 5A6 | A900 .. ... . |
|  1934 | 03E0 (A#1 96) .. .... CE4 | ....  ... ..  09 564A ... | 241A (+ 003A) .. .... 5AC | A700 .. ... . |
|  1935 | ....  ... ..  .. .... CE8 | 14B2  D#4 B3  41 .... 7D6 | 23DF (- 003B) .. .... 5B2 | A500 .. ... . |
|  1936 | ....  ... ..  .. .... CEC | ....  ... ..  .. .... 7DA | 23A3 (C-5 BC) .. .... 5B8 | A300 .. ... . |
|  1937 | ....  ... ..  .. .... CE8 | ....  ... ..  .. .... 7DE | 2366 (- 003D) .. .... 5BE | A100 .. ... . |
|  1938 | ....  ... ..  .. .... CE4 | ....  ... ..  .. .... 7E2 | 2328 (- 003E) .. .... 5C4 | 9F00 .. ... . |
|  1939 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 22E9 (- 003F) .. .... 5CA | .... .. ... . |
|  1940 | ....  ... ..  .. .... CE0 | ....  ... ..  .. .... 7E6 | 22A9 (- 0040) .. .... 5D0 | 9D00 .. ... . |
|  1941 | 045A (C-2 98) .. .... CDC | ....  ... ..  09 204A ... | 2268 (- 0041) .. .... 5D6 | 9B00 .. ... . |
|  1942 | ....  ... ..  .. .... CD8 | 116B  C-4 B0  41 .... 7EA | 22AA (+ 0042) .. .... 5DC | 9900 .. ... . |
|  1943 | ....  ... ..  .. .... CD4 | ....  ... ..  .. .... 7EE | 22ED (+ 0043) .. .... 5E2 | 9700 .. ... . |
|  1944 | ....  ... ..  .. .... CD0 | ....  ... ..  .. .... 7F2 | 2331 (+ 0044) .. .... 5E8 | 9500 .. ... . |
|  1945 | ....  ... ..  .. .... CCC | ....  ... ..  .. .... 7F6 | 2376 (+ 0045) .. .... 5EE | 9300 .. ... . |
|  1946 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 23BC (+ 0046) .. .... 5F4 | .... .. ... . |
|  1947 | ....  ... ..  .. .... CC8 | ....  ... ..  .. .... 7FA | 2403 (C#5 BD) .. .... 5FA | 9100 .. ... . |
|  1948 | 022D (C-1 8C) .. .... CC4 | ....  ... ..  09 564A ... | 244B (+ 0048) .. .... 600 | 8F00 .. ... . |
|  1949 | ....  ... ..  .. .... CC0 | 1A16  G-4 B7  41 .... 7FE | 2402 (- 0049) .. .... 606 | 8D00 .. ... . |
|  1950 | ....  ... ..  .. .... CBC | ....  ... ..  .. .... 802 | 23B8 (C-5 BC) .. .... 60C | 8B00 .. ... . |
|  1951 | ....  ... ..  .. .... CB8 | ....  ... ..  .. .... 806 | 236D (- 004B) .. .... 612 | 8900 .. ... . |
|  1952 | ....  ... ..  .. .... CB4 | ....  ... ..  .. .... 80A | 2321 (- 004C) .. .... 618 | 8700 .. ... . |
|  1953 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 22D4 (- 004D) .. .... 61E | .... .. ... . |
|  1954 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... 80E | 2286 (- 004E) .. .... 624 | 8500 .. ... . |
|  1955 | 045A (C-2 98) .. .... CAC | ....  ... ..  09 204A ... | 2237 (- 004F) .. .... 62A | 8300 .. ... . |
|  1956 | ....  ... ..  .. .... CA8 | 14B2  D#4 B3  41 .... 812 | 2287 (+ 0050) .. .... 630 | 8100 .. ... . |
|  1957 | ....  ... ..  .. .... CAC | ....  ... ..  .. .... 816 | 22D8 (+ 0051) .. .... 636 | 7F00 .. ... . |
|  1958 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... 81A | 232A (+ 0052) .. .... 63C | 7D00 .. ... . |
|  1959 | ....  ... ..  .. .... CB4 | ....  ... ..  .. .... 81E | 237D (+ 0053) .. .... 642 | 7B00 .. ... . |
|  1960 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 23D1 (+ 0054) .. .... 648 | .... .. ... . |
|  1961 | ....  ... ..  .. .... CB8 | ....  ... ..  .. .... 822 | 2426 (C#5 BD) .. .... 64E | 7900 .. ... . |
|  1962 | 022D (C-1 8C) .. .... CBC | ....  ... ..  09 564A ... | 247C (+ 0056) .. .... 654 | 7700 .. ... . |
|  1963 | ....  ... ..  .. .... CC0 | 116B  C-4 B0  41 .... 826 | 2425 (- 0057) .. .... 65A | 7500 .. ... . |
|  1964 | ....  ... ..  .. .... CC4 | ....  ... ..  .. .... 82A | 23CD (C-5 BC) .. .... 660 | 7300 .. ... . |
|  1965 | ....  ... ..  .. .... CC8 | ....  ... ..  .. .... 82E | 2374 (- 0059) .. .... 666 | 7100 .. ... . |
|  1966 | ....  ... ..  .. .... CCC | ....  ... ..  .. .... 832 | 231A (- 005A) .. .... 660 | 6F00 .. ... . |
|  1967 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 22BF (- 005B) .. .... 65A | .... .. ... . |
|  1968 | ....  ... ..  .. .... CD0 | ....  ... ..  .. .... 836 | 2263 (- 005C) .. .... 654 | 6D00 .. ... . |
|  1969 | 045A (C-2 98) .. .... CD4 | ....  ... ..  09 204A ... | 2206 (- 005D) .. .... 64E | 6B00 .. ... . |
|  1970 | ....  ... ..  .. .... CD8 | 1A16  G-4 B7  41 .... 83A | 2264 (+ 005E) .. .... 648 | 6900 .. ... . |
|  1971 | ....  ... ..  .. .... CDC | ....  ... ..  .. .... 83E | 22C3 (+ 005F) .. .... 642 | 6700 .. ... . |
|  1972 | ....  ... ..  .. .... CE0 | ....  ... ..  .. .... 842 | 2323 (+ 0060) .. .... 63C | 6500 .. ... . |
|  1973 | ....  ... ..  .. .... CE4 | ....  ... ..  .. .... 846 | 2384 (+ 0061) .. .... 636 | 6300 .. ... . |
|  1974 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 23E6 (C#5 BD) .. .... 630 | .... .. ... . |
|  1975 | ....  ... ..  .. .... CE8 | ....  ... ..  .. .... 84A | 2449 (+ 0063) .. .... 62A | 6100 .. ... . |
|  1976 | 022D (C-1 8C) .. .... CEC | ....  ... ..  09 564A ... | 24AD (+ 0064) .. .... 624 | 5F00 .. ... . |
|  1977 | ....  ... ..  .. .... CE8 | 14B2  D#4 B3  41 .... 84E | 2448 (- 0065) .. .... 61E | 5D00 .. ... . |
|  1978 | ....  ... ..  .. .... CE4 | ....  ... ..  .. .... 852 | 23E2 (- 0066) .. .... 618 | 5B00 .. ... . |
|  1979 | ....  ... ..  .. .... CE0 | ....  ... ..  .. .... 856 | 237B (C-5 BC) .. .... 612 | 5900 .. ... . |
|  1980 | ....  ... ..  .. .... CDC | ....  ... ..  .. .... 85A | 2313 (- 0068) .. .... 60C | 5700 .. ... . |
|  1981 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 22AA (- 0069) .. .... 606 | .... .. ... . |
|  1982 | ....  ... ..  .. .... CD8 | ....  ... ..  .. .... 85E | 2240 (- 006A) .. .... 600 | 5500 .. ... . |
|  1983 | 03E0 (A#1 96) .. .... CD4 | ....  ... ..  09 204A ... | 21D5 (B-4 BB) .. .... 5FA | 5300 .. ... . |
|  1984 | ....  ... ..  .. .... CD0 | 116B  C-4 B0  41 .... 862 | 2241 (C-5 BC) .. .... 5F4 | 5100 .. ... . |
|  1985 | ....  ... ..  .. .... CCC | ....  ... ..  .. .... 866 | 22AE (+ 006D) .. .... 5EE | 4F00 .. ... . |
|  1986 | ....  ... ..  .. .... CC8 | ....  ... ..  .. .... 86A | 231C (+ 006E) .. .... 5E8 | 4D00 .. ... . |
|  1987 | ....  ... ..  .. .... CC4 | ....  ... ..  .. .... 86E | 238B (+ 006F) .. .... 5E2 | 4B00 .. ... . |
|  1988 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 23FB (C#5 BD) .. .... 5DC | .... .. ... . |
|  1989 | ....  ... ..  .. .... CC0 | ....  ... ..  .. .... 872 | 246C (+ 0071) .. .... 5D6 | 4900 .. ... . |
|  1990 | 022D (C-1 8C) .. .... CBC | ....  ... ..  09 564A ... | 24DE (+ 0072) .. .... 5D0 | 4700 .. ... . |
|  1991 | ....  ... ..  .. .... CB8 | 1A16  G-4 B7  41 .... 876 | 246B (- 0073) .. .... 5CA | 4500 .. ... . |
|  1992 | ....  ... ..  .. .... CB4 | ....  ... ..  .. .... 87A | 23F7 (- 0074) .. .... 5C4 | 4300 .. ... . |
|  1993 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... 87E | 2382 (C-5 BC) .. .... 5BE | 4100 .. ... . |
|  1994 | ....  ... ..  .. .... CAC | ....  ... ..  .. .... 882 | 230C (- 0076) .. .... 5B8 | 3F00 .. ... . |
|  1995 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 2295 (- 0077) .. .... 5B2 | .... .. ... . |
|  1996 | ....  ... ..  .. .... CA8 | ....  ... ..  .. .... 886 | 221D (- 0078) .. .... 5AC | 3D00 .. ... . |
|  1997 | 045A (C-2 98) .. .... CAC | ....  ... ..  09 204A ... | 21A4 (B-4 BB) .. .... 5A6 | 3B00 .. ... . |
|  1998 | ....  ... ..  .. .... CB0 | 14B2  D#4 B3  41 .... 88A | 221E (C-5 BC) .. .... 5A0 | 3900 .. ... . |
|  1999 | ....  ... ..  .. .... CB4 | ....  ... ..  .. .... 88E | 2299 (+ 007B) .. .... 59A | 3700 .. ... . |
|  2000 | ....  ... ..  .. .... CB8 | ....  ... ..  .. .... 892 | 2315 (+ 007C) .. .... 594 | 3500 .. ... . |
|  2001 | ....  ... ..  .. .... CBC | ....  ... ..  .. .... 896 | 2392 (+ 007D) .. .... 58E | 3300 .. ... . |
|  2002 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 2410 (C#5 BD) .. .... 588 | .... .. ... . |
|  2003 | ....  ... ..  .. .... CC0 | ....  ... ..  .. .... 89A | 248F (+ 007F) .. .... 582 | 3100 .. ... . |
|  2004 | 022D (C-1 8C) .. .... CC4 | ....  ... ..  09 564A ... | 250F (+ 0080) .. .... 57C | 2F00 .. ... . |
|  2005 | ....  ... ..  .. .... CC8 | 116B  C-4 B0  41 .... 89E | 248E (- 0081) .. .... 576 | 2D00 .. ... . |
|  2006 | ....  ... ..  .. .... CCC | ....  ... ..  .. .... 8A2 | 240C (- 0082) .. .... 570 | 2B00 .. ... . |
|  2007 | ....  ... ..  .. .... CD0 | ....  ... ..  .. .... 8A6 | 2389 (C-5 BC) .. .... 576 | 2900 .. ... . |
|  2008 | ....  ... ..  .. .... CD4 | ....  ... ..  .. .... 8AA | 2305 (- 0084) .. .... 57C | 2700 .. ... . |
|  2009 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 2280 (- 0085) .. .... 582 | .... .. ... . |
|  2010 | ....  ... ..  .. .... CD8 | ....  ... ..  .. .... 8AE | 21FA (- 0086) .. .... 588 | 2500 .. ... . |
|  2011 | 03E0 (A#1 96) .. .... CDC | ....  ... ..  09 204A ... | 2173 (B-4 BB) .. .... 58E | 2300 .. ... . |
|  2012 | ....  ... ..  .. .... CE0 | 1A16  G-4 B7  41 .... 8B2 | 21FB (C-5 BC) .. .... 594 | 2100 .. ... . |
|  2013 | ....  ... ..  .. .... CE4 | ....  ... ..  .. .... 8B6 | 2284 (+ 0089) .. .... 59A | 1F00 .. ... . |
