Load address: $1000 Init address: $1000 Play address: $1003
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|   920 | 0ACD  ... ..  .. .... 3C0 | 102E (B-3 AF) 20 .... C7C | ....  ... ..  .. .... A2E | 3000 .. ... . |
|   921 | 159A  E-4 B4  11 .... 3E8 | ....  ... ..  .. .... C9C | ....  ... ..  .. .... 9CE | .... .. ... . |
|   922 | 0ACD (E-3 A8) 41 .... 410 | 159A (E-4 B4) 10 .... CBD | ....  ... ..  40 .... 96E | 3100 .. ... . |
|   923 | ....  ... ..  .. .... 438 | 0D9B (G#3 AC) 20 .... CDD | ....  ... ..  .. .... 90E | 3200 .. ... . |
|   924 | ....  ... ..  .. .... 460 | ....  ... ..  40 .... CFD | ....  ... ..  .. .... 8AE | 3300 .. ... . |
|   925 | ....  ... ..  09 00B5 ... | 183F (F#4 B6) .. .... D1D | ....  ... ..  09 .... ... | .... .. ... . |
|   926 | 048A  ... ..  .. .... 860 | ....  ... ..  .. .... D3D | 122A  ... ..  .. .... C4D | A000 .. ... . |
|   927 | 5C8A  F-6 CD  81 .... ... | 122A (C#4 B1) .. .... D5D | 16E3  F-4 B5  11 .... BEC | .... .. ... . |
|   928 | 060F (F#2 9E) 41 .... ... | ....  ... ..  .. .... D7D | 159A (E-4 B4) 21 .... B8B | 2800 .. ... . |
|   929 | 05B8 (F-2 9D) 40 .... ... | 102E (B-3 AF) 20 .... D9D | 1463 (D#4 B3) .. .... B2A | D000 .. ... . |
|   930 | ....  ... ..  .. .... ... | ....  ... ..  .. .... DBD | 133E (D-4 B2) 41 .... AC9 | .... .. ... . |
|   931 | 0566 (E-2 9C) .. .... ... | 159A (E-4 B4) 10 .... DDE | 102E (B-3 AF) .. .... A68 | .... .. ... . |
|   932 | ....  ... ..  .. .... ... | 0D9B (G#3 AC) 20 .... DFE | ....  ... ..  .. .... A08 | C000 .. ... . |
|   933 | ....  ... ..  .. .... ... | ....  ... ..  40 .... E1E | ....  ... ..  .. .... 9A8 | .... .. ... . |
|   934 | ....  ... ..  .. .... ... | 183F (F#4 B6) .. .... E3E | ....  ... ..  .. .... 948 | .... .. ... . |
|   935 | ....  ... ..  .. .... ... | ....  ... ..  .. .... E5E | ....  ... ..  .. .... 8E8 | .... .. ... . |
|   936 | ....  ... ..  .. .... ... | 122A (C#4 B1) .. .... E7E | ....  ... ..  .. .... 888 | .... .. ... . |
|   937 | ....  ... ..  09 00F5 ... | ....  ... ..  .. .... E9E | 122A (C#4 B1) .. .... 828 | .... .. ... . |
|   938 | 0915  ... ..  .. .... ... | 102E (B-3 AF) 20 .... EBE | ....  ... ..  .. .... 7C8 | 9000 .. ... . |
|   939 | 5C15  F-6 CD  81 .... ... | ....  ... ..  .. .... EDE | ....  ... ..  .. .... 768 | .... .. ... . |
|   940 | 0CD8 (G-3 AB) 41 .... ... | 159A (E-4 B4) 10 .... EFF | ....  ... ..  .. .... 708 | 1800 .. ... . |
|   941 | 0C1F (F#3 AA) 40 .... ... | 0D9B (G#3 AC) 20 .... F1F | ....  ... ..  .. .... 6A8 | C000 .. ... . |
|   942 | FE1F (B-7 DF) 80 .... ... | ....  ... ..  40 .... F3F | ....  ... ..  .. .... 648 | 7A00 .. ... . |
|   943 | ....  ... ..  .. .... ... | 183F (F#4 B6) .. .... F5F | 102E (B-3 AF) .. .... 5E8 | .... .. ... . |
|   944 | 0915  ... ..  00 .... ... | ....  ... ..  .. .... F7F | ....  ... ..  .. .... 588 | .... .. ... . |
|   945 | ....  ... ..  .. .... ... | 122A (C#4 B1) .. .... F9F | ....  ... ..  .. .... 528 | .... .. ... . |
|   946 | ....  ... ..  .. .... ... | ....  ... ..  .. .... FBF | ....  ... ..  40 .... 4C8 | .... .. ... . |
|   947 | ....  ... ..  .. .... ... | 102E (B-3 AF) 20 .... FDF | ....  ... ..  .. .... 468 | .... .. ... . |
|   948 | ....  ... ..  .. .... ... | ....  ... ..  .. .... FFF | ....  ... ..  .. .... 408 | .... .. ... . |
|   949 | ....  ... ..  09 0692 ... | 159A (E-4 B4) 10 .... ... | ....  ... ..  .. .... 3A8 | .... .. ... . |
|   950 | 06CD  ... ..  .. .... 388 | 0D9B (G#3 AC) 20 .... FDE | ....  ... ..  .. .... 348 | 2000 .. ... . |
|   951 | 0D9B  G#3 AC  11 .... 3B0 | ....  ... ..  40 .... FBD | ....  ... ..  .. .... 2E8 | .... .. ... . |
|   952 | 06CD (G#2 A0) 41 .... 3D8 | 183F (F#4 B6) .. .... F9C | ....  ... ..  .. .... 288 | 2100 .. ... . |
|   953 | ....  ... ..  .. .... 400 | ....  ... ..  .. .... F7B | ....  ... ..  .. .... 228 | 2200 .. ... . |
|   954 | ....  ... ..  .. .... 428 | 122A (C#4 B1) .. .... F5A | ....  ... ..  .. .... ... | 2300 .. ... . |
|   955 | ....  ... ..  .. .... 450 | ....  ... ..  .. .... F39 | ....  ... ..  .. .... 289 | 2400 .. ... . |
|   956 | ....  ... ..  .. .... 478 | 102E (B-3 AF) 20 .... F18 | ....  ... ..  .. .... 2EA | 2500 .. ... . |
|   957 | ....  ... ..  .. .... 4A0 | ....  ... ..  .. .... EF7 | ....  ... ..  .. .... 34B | 2600 .. ... . |
|   958 | ....  ... ..  40 .... 4C8 | 159A (E-4 B4) 10 .... ED7 | ....  ... ..  .. .... 3AC | 2700 .. ... . |
|   959 | ....  ... ..  .. .... 4F0 | 0D9B (G#3 AC) 20 .... EB6 | ....  ... ..  .. .... 40D | 2800 .. ... . |
|   960 | ....  ... ..  .. .... 518 | ....  ... ..  40 .... E95 | ....  ... ..  .. .... 46E | .... .. ... . |
|   961 | ....  ... ..  09 00B5 ... | ....  ... ..  09 .... ... | ....  ... ..  09 2577 ... | .... .. ... . |
|   962 | 048A  ... ..  .. .... 818 | 099F  ... ..  .. .... 574 | 159A  ... ..  .. .... CCE | 9000 .. ... . |
|   963 | 5C8A  F-6 CD  81 .... ... | 0CD8  G-3 AB  21 .... 553 | 1B37  G#4 B8  11 .... D2E | .... .. ... . |
|   964 | 060F (F#2 9E) 41 .... ... | 19B0 (G-4 B7) 10 .... 532 | 19B0 (G-4 B7) 21 .... D8E | 1800 .. ... . |
|   965 | 05B8 (F-2 9D) 40 .... ... | 1CD5 (A-4 B9) 20 .... 511 | 183F (F#4 B6) .. .... DEE | C000 .. ... . |
|   966 | ....  ... ..  .. .... ... | ....  ... ..  40 .... 4F0 | 16E3 (F-4 B5) 41 .... E4E | .... .. ... . |
|   967 | ....  ... ..  09 0692 ... | 183F (F#4 B6) .. .... 4CF | 1463 (D#4 B3) .. .... EAE | .... .. ... . |
|   968 | 060F  ... ..  .. .... 340 | ....  ... ..  .. .... 4AE | ....  ... ..  .. .... F0F | 2000 .. ... . |
|   969 | 0C1F  F#3 AA  11 .... 368 | 159A (E-4 B4) .. .... 48D | ....  ... ..  .. .... F70 | .... .. ... . |
|   970 | 060F (F#2 9E) 41 .... 390 | ....  ... ..  .. .... 46C | ....  ... ..  .. .... FD1 | 2100 .. ... . |
|   971 | ....  ... ..  .. .... 3B8 | 102E (B-3 AF) 20 .... 44B | ....  ... ..  .. .... ... | 2200 .. ... . |
|   972 | ....  ... ..  .. .... 3E0 | ....  ... ..  .. .... 42A | ....  ... ..  .. .... F71 | 2300 .. ... . |
|   973 | ....  ... ..  .. .... 408 | 19B0 (G-4 B7) 10 .... 40A | 159A (E-4 B4) .. .... F11 | 2400 .. ... . |
|   974 | ....  ... ..  .. .... 430 | 1CD5 (A-4 B9) 20 .... 3E9 | ....  ... ..  .. .... EB1 | 2500 .. ... . |
|   975 | ....  ... ..  .. .... 458 | ....  ... ..  40 .... 3C8 | ....  ... ..  .. .... E51 | 2600 .. ... . |
|   976 | ....  ... ..  .. .... 480 | 183F (F#4 B6) .. .... 3A7 | ....  ... ..  .. .... DF1 | 2700 .. ... . |
|   977 | ....  ... ..  .. .... 4A8 | ....  ... ..  .. .... 386 | ....  ... ..  .. .... D91 | 2800 .. ... . |
|   978 | ....  ... ..  .. .... 4D0 | 159A (E-4 B4) .. .... 365 | ....  ... ..  .. .... D31 | .... .. ... . |
|   979 | ....  ... ..  40 .... 4F8 | ....  ... ..  .. .... 344 | 1463 (D#4 B3) .. .... CD1 | .... .. ... . |
|   980 | ....  ... ..  .. .... 520 | 102E (B-3 AF) 20 .... 323 | ....  ... ..  .. .... C71 | .... .. ... . |
|   981 | ....  ... ..  .. .... 548 | ....  ... ..  .. .... 302 | ....  ... ..  .. .... C11 | .... .. ... . |
|   982 | ....  ... ..  .. .... 570 | 19B0 (G-4 B7) 10 .... 2E2 | ....  ... ..  .. .... BB1 | .... .. ... . |
|   983 | ....  ... ..  .. .... 598 | 1CD5 (A-4 B9) 20 .... 2C1 | ....  ... ..  .. .... B51 | .... .. ... . |
|   984 | ....  ... ..  .. .... 5C0 | ....  ... ..  40 .... 2A0 | ....  ... ..  .. .... AF1 | .... .. ... . |
|   985 | ....  ... ..  09 00F5 ... | 183F (F#4 B6) .. .... 27F | 159A (E-4 B4) .. .... A91 | .... .. ... . |
|   986 | 0915  ... ..  .. .... 8C0 | ....  ... ..  .. .... 25E | ....  ... ..  .. .... A31 | 9000 .. ... . |
|   987 | 5C15  F-6 CD  81 .... ... | 159A (E-4 B4) .. .... 23D | ....  ... ..  .. .... 9D1 | .... .. ... . |
|   988 | 0CD8 (G-3 AB) 41 .... ... | ....  ... ..  .. .... 21C | ....  ... ..  .. .... 971 | 1800 .. ... . |
|   989 | 0C1F (F#3 AA) 40 .... ... | 102E (B-3 AF) 20 .... 1FB | ....  ... ..  .. .... 911 | C000 .. ... . |
|   990 | FE1F (B-7 DF) 80 .... ... | ....  ... ..  .. .... 1DA | ....  ... ..  .. .... 8B1 | 7A00 .. ... . |
|   991 | ....  ... ..  .. .... ... | 19B0 (G-4 B7) 10 .... 1BA | 1463 (D#4 B3) .. .... 851 | .... .. ... . |
|   992 | 0915  ... ..  00 .... ... | 1CD5 (A-4 B9) 20 .... 199 | ....  ... ..  .. .... 7F1 | .... .. ... . |
|   993 | ....  ... ..  .. .... ... | ....  ... ..  40 .... 178 | ....  ... ..  .. .... 791 | .... .. ... . |
|   994 | ....  ... ..  .. .... ... | 183F (F#4 B6) .. .... 157 | ....  ... ..  .. .... 731 | .... .. ... . |
|   995 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 136 | ....  ... ..  .. .... 6D1 | .... .. ... . |
|   996 | ....  ... ..  .. .... ... | 159A (E-4 B4) .. .... 115 | ....  ... ..  .. .... 671 | .... .. ... . |
|   997 | ....  ... ..  09 0692 ... | ....  ... ..  .. .... ... | 159A (E-4 B4) .. .... 611 | .... .. ... . |
|   998 | 0307  ... ..  .. .... 3E8 | 102E (B-3 AF) 20 .... 135 | ....  ... ..  .. .... 5B1 | 2000 .. ... . |
|   999 | 060F  F#2 9E  11 .... 410 | ....  ... ..  .. .... 155 | ....  ... ..  .. .... 551 | .... .. ... . |
|  1000 | 0307 (F#1 92) 40 .... 438 | 19B0 (G-4 B7) 10 .... 176 | ....  ... ..  40 .... 4F1 | 2100 .. ... . |
|  1001 | ....  ... ..  .. .... 460 | 1CD5 (A-4 B9) 20 .... 196 | ....  ... ..  .. .... 491 | 2200 .. ... . |
|  1002 | ....  ... ..  .. .... 488 | ....  ... ..  40 .... 1B6 | ....  ... ..  .. .... 431 | 2300 .. ... . |
|  1003 | ....  ... ..  09 .... ... | 183F (F#4 B6) .. .... 1D6 | ....  ... ..  09 0018 ... | .... .. ... . |
|  1004 | 048A  ... ..  .. .... 3B0 | ....  ... ..  .. .... 1F6 | 1463  ... ..  .. .... BD0 | 2800 .. ... . |
|  1005 | 0915  C#3 A5  11 .... 3D8 | 159A (E-4 B4) .. .... 216 | 19B0  G-4 B7  11 .... B6F | .... .. ... . |
|  1006 | 048A (C#2 99) 41 .... 400 | ....  ... ..  .. .... 236 | 183F (F#4 B6) 21 .... B0E | 2900 .. ... . |
|  1007 | ....  ... ..  .. .... 428 | 102E (B-3 AF) 20 .... 256 | 16E3 (F-4 B5) .. .... AAD | 2A00 .. ... . |
|  1008 | ....  ... ..  .. .... 450 | ....  ... ..  .. .... 276 | 159A (E-4 B4) 41 .... A4C | 2B00 .. ... . |
|  1009 | ....  ... ..  09 .... ... | 19B0 (G-4 B7) 10 .... 297 | ....  ... ..  .. .... 9EB | .... .. ... . |
|  1010 | 039A  ... ..  .. .... 378 | 1CD5 (A-4 B9) 20 .... 2B7 | ....  ... ..  .. .... 98B | 2800 .. ... . |
|  1011 | 0735  A-2 A1  11 .... 3A0 | ....  ... ..  40 .... 2D7 | ....  ... ..  .. .... 92B | .... .. ... . |
|  1012 | 039A (A-1 95) 41 .... 3C8 | 183F (F#4 B6) .. .... 2F7 | ....  ... ..  .. .... 8CB | 2900 .. ... . |
|  1013 | ....  ... ..  .. .... 3F0 | ....  ... ..  .. .... 317 | ....  ... ..  .. .... 86B | 2A00 .. ... . |
|  1014 | ....  ... ..  .. .... 418 | 159A (E-4 B4) .. .... 337 | ....  ... ..  .. .... 80B | 2B00 .. ... . |
|  1015 | ....  ... ..  09 .... ... | ....  ... ..  .. .... 357 | 1463 (D#4 B3) .. .... 7AB | .... .. ... . |
|  1016 | 0ACD  ... ..  .. .... 340 | 102E (B-3 AF) 20 .... 377 | ....  ... ..  .. .... 74B | 2800 .. ... . |
|  1017 | 159A  E-4 B4  11 .... 368 | ....  ... ..  .. .... 397 | ....  ... ..  .. .... 6EB | .... .. ... . |
|  1018 | 0ACD (E-3 A8) 41 .... 390 | 19B0 (G-4 B7) 10 .... 3B8 | ....  ... ..  .. .... 68B | 2900 .. ... . |
|  1019 | ....  ... ..  .. .... 3B8 | 1CD5 (A-4 B9) 20 .... 3D8 | ....  ... ..  .. .... 62B | 2A00 .. ... . |
|  1020 | ....  ... ..  .. .... 3E0 | ....  ... ..  40 .... 3F8 | ....  ... ..  .. .... 5CB | 2B00 .. ... . |
|  1021 | ....  ... ..  09 00B5 ... | 183F (F#4 B6) .. .... 418 | 159A (E-4 B4) .. .... 56B | .... .. ... . |
|  1022 | 048A  ... ..  .. .... 8E0 | ....  ... ..  .. .... 438 | ....  ... ..  .. .... 50B | 9800 .. ... . |
|  1023 | 5C8A  F-6 CD  81 .... ... | 159A (E-4 B4) .. .... 458 | ....  ... ..  .. .... 4AB | .... .. ... . |
|  1024 | 060F (F#2 9E) 41 .... ... | ....  ... ..  .. .... 478 | ....  ... ..  .. .... 44B | 2000 .. ... . |
|  1025 | 05B8 (F-2 9D) 40 .... ... | 102E (B-3 AF) 20 .... 498 | ....  ... ..  .. .... 3EB | C800 .. ... . |
|  1026 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 4B8 | ....  ... ..  .. .... 38B | .... .. ... . |
|  1027 | ....  ... ..  09 0692 ... | 19B0 (G-4 B7) 10 .... 4D9 | 1463 (D#4 B3) .. .... 32B | .... .. ... . |
|  1028 | 039A  ... ..  .. .... 408 | 1CD5 (A-4 B9) 20 .... 4F9 | ....  ... ..  .. .... 2CB | 2800 .. ... . |
|  1029 | 0735  A-2 A1  11 .... 430 | ....  ... ..  40 .... 519 | ....  ... ..  .. .... 26B | .... .. ... . |
|  1030 | 039A (A-1 95) 41 .... 458 | 183F (F#4 B6) .. .... 539 | ....  ... ..  .. .... 20B | 2900 .. ... . |
|  1031 | ....  ... ..  .. .... 480 | ....  ... ..  .. .... 559 | ....  ... ..  .. .... ... | 2A00 .. ... . |
|  1032 | ....  ... ..  .. .... 4A8 | 159A (E-4 B4) .. .... 579 | ....  ... ..  .. .... 26C | 2B00 .. ... . |
|  1033 | ....  ... ..  09 00F5 ... | ....  ... ..  .. .... 599 | 159A (E-4 B4) .. .... 2CD | .... .. ... . |
|  1034 | 0915  ... ..  .. .... 8A8 | 102E (B-3 AF) 20 .... 5B9 | ....  ... ..  .. .... 32E | 9000 .. ... . |
|  1035 | 5C15  F-6 CD  81 .... ... | ....  ... ..  .. .... 5D9 | ....  ... ..  .. .... 38F | .... .. ... . |
|  1036 | 0CD8 (G-3 AB) 41 .... ... | 19B0 (G-4 B7) 10 .... 5FA | ....  ... ..  .. .... 3F0 | 1800 .. ... . |
|  1037 | 0C1F (F#3 AA) 40 .... ... | 1CD5 (A-4 B9) 20 .... 61A | ....  ... ..  .. .... 451 | C000 .. ... . |
|  1038 | FE1F (B-7 DF) 80 .... ... | ....  ... ..  40 .... 63A | ....  ... ..  .. .... 4B2 | 7A00 .. ... . |
|  1039 | ....  ... ..  .. .... ... | 183F (F#4 B6) .. .... 65A | 1463 (D#4 B3) .. .... 513 | .... .. ... . |
|  1040 | 0915  ... ..  00 .... ... | ....  ... ..  .. .... 67A | ....  ... ..  .. .... 574 | .... .. ... . |
|  1041 | ....  ... ..  .. .... ... | 159A (E-4 B4) .. .... 69A | ....  ... ..  .. .... 5D5 | .... .. ... . |
|  1042 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 6BA | ....  ... ..  .. .... 636 | .... .. ... . |
|  1043 | ....  ... ..  .. .... ... | 102E (B-3 AF) 20 .... 6DA | ....  ... ..  .. .... 697 | .... .. ... . |
|  1044 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 6FA | ....  ... ..  .. .... 6F8 | .... .. ... . |
|  1045 | ....  ... ..  09 0692 ... | 19B0 (G-4 B7) 10 .... 71B | 159A (E-4 B4) .. .... 759 | .... .. ... . |
|  1046 | 06CD  ... ..  .. .... 3D0 | 1CD5 (A-4 B9) 20 .... 73B | ....  ... ..  .. .... 7BA | 2000 .. ... . |
|  1047 | 0D9B  G#3 AC  11 .... 3F8 | ....  ... ..  40 .... 75B | ....  ... ..  .. .... 81B | .... .. ... . |
|  1048 | 06CD (G#2 A0) 41 .... 420 | 183F (F#4 B6) .. .... 77B | ....  ... ..  40 .... 87C | 2100 .. ... . |
|  1049 | ....  ... ..  .. .... 448 | ....  ... ..  .. .... 79B | ....  ... ..  .. .... 8DD | 2200 .. ... . |
|  1050 | ....  ... ..  .. .... 470 | 159A (E-4 B4) .. .... 7BB | ....  ... ..  .. .... 93E | 2300 .. ... . |
|  1051 | ....  ... ..  .. .... 498 | ....  ... ..  .. .... 7DB | ....  ... ..  .. .... 99F | 2400 .. ... . |
|  1052 | ....  ... ..  .. .... 4C0 | 102E (B-3 AF) 20 .... 7FB | ....  ... ..  .. .... A00 | 2500 .. ... . |
|  1053 | ....  ... ..  .. .... 4E8 | ....  ... ..  .. .... 81B | ....  ... ..  .. .... A61 | 2600 .. ... . |
|  1054 | ....  ... ..  40 .... 510 | 19B0 (G-4 B7) 10 .... 83C | ....  ... ..  .. .... AC2 | 2700 .. ... . |
|  1055 | ....  ... ..  .. .... 538 | 1CD5 (A-4 B9) 20 .... 85C | ....  ... ..  .. .... B23 | 2800 .. ... . |
|  1056 | ....  ... ..  .. .... 560 | ....  ... ..  40 .... 87C | ....  ... ..  .. .... B84 | .... .. ... . |
|  1057 | ....  ... ..  09 00B5 ... | ....  ... ..  09 .... ... | ....  ... ..  09 2577 ... | .... .. ... . |
|  1058 | 048A  ... ..  .. .... 860 | 099F  ... ..  .. .... 59C | 183F  ... ..  .. .... CE4 | 9000 .. ... . |
|  1059 | 5C8A  F-6 CD  81 .... ... | 099F  D-3 A6  21 .... 5BC | 1E8C  A#4 BA  11 .... D44 | .... .. ... . |
|  1060 | 060F (F#2 9E) 41 .... ... | 133E (D-4 B2) 10 .... 5DC | 1CD5 (A-4 B9) 21 .... DA4 | 1800 .. ... . |
|  1061 | 05B8 (F-2 9D) 40 .... ... | 0C1F (F#3 AA) 20 .... 5FC | 1B37 (G#4 B8) .. .... E04 | C000 .. ... . |
|  1062 | ....  ... ..  .. .... ... | ....  ... ..  40 .... 61C | 19B0 (G-4 B7) 41 .... E64 | .... .. ... . |
|  1063 | ....  ... ..  09 0692 ... | 159A (E-4 B4) .. .... 63C | 1B37 (G#4 B8) .. .... EC4 | .... .. ... . |
|  1064 | 060F  ... ..  .. .... 388 | ....  ... ..  .. .... 65C | ....  ... ..  .. .... F25 | 2000 .. ... . |
|  1065 | 0C1F  F#3 AA  11 .... 3B0 | 102E (B-3 AF) .. .... 67C | ....  ... ..  .. .... F86 | .... .. ... . |
|  1066 | 060F (F#2 9E) 41 .... 3D8 | ....  ... ..  .. .... 69C | ....  ... ..  .. .... FE7 | 2100 .. ... . |
|  1067 | ....  ... ..  .. .... 400 | 0E6A (A-3 AD) 20 .... 6BC | ....  ... ..  .. .... ... | 2200 .. ... . |
|  1068 | ....  ... ..  .. .... 428 | ....  ... ..  .. .... 6DC | ....  ... ..  .. .... F87 | 2300 .. ... . |
|  1069 | ....  ... ..  .. .... 450 | 133E (D-4 B2) 10 .... 6FD | 183F (F#4 B6) .. .... F27 | 2400 .. ... . |
|  1070 | ....  ... ..  .. .... 478 | 0C1F (F#3 AA) 20 .... 71D | ....  ... ..  .. .... EC7 | 2500 .. ... . |
|  1071 | ....  ... ..  .. .... 4A0 | ....  ... ..  40 .... 73D | ....  ... ..  .. .... E67 | 2600 .. ... . |
|  1072 | ....  ... ..  .. .... 4C8 | 159A (E-4 B4) .. .... 75D | ....  ... ..  .. .... E07 | 2700 .. ... . |
|  1073 | ....  ... ..  .. .... 4F0 | ....  ... ..  .. .... 77D | ....  ... ..  .. .... DA7 | 2800 .. ... . |
|  1074 | ....  ... ..  .. .... 518 | 102E (B-3 AF) .. .... 79D | ....  ... ..  .. .... D47 | .... .. ... . |
|  1075 | ....  ... ..  40 .... 540 | ....  ... ..  .. .... 7BD | 1B37 (G#4 B8) .. .... CE7 | .... .. ... . |
|  1076 | ....  ... ..  .. .... 568 | 0E6A (A-3 AD) 20 .... 7DD | ....  ... ..  .. .... C87 | .... .. ... . |
|  1077 | ....  ... ..  .. .... 590 | ....  ... ..  .. .... 7FD | ....  ... ..  .. .... C27 | .... .. ... . |
|  1078 | ....  ... ..  .. .... 5B8 | 133E (D-4 B2) 10 .... 81E | ....  ... ..  .. .... BC7 | .... .. ... . |
|  1079 | ....  ... ..  .. .... 5E0 | 0C1F (F#3 AA) 20 .... 83E | ....  ... ..  .. .... B67 | .... .. ... . |
|  1080 | ....  ... ..  .. .... 608 | ....  ... ..  40 .... 85E | ....  ... ..  .. .... B07 | .... .. ... . |
|  1081 | ....  ... ..  09 00F5 ... | 159A (E-4 B4) .. .... 87E | 183F (F#4 B6) .. .... AA7 | .... .. ... . |
|  1082 | 0915  ... ..  .. .... 808 | ....  ... ..  .. .... 89E | ....  ... ..  .. .... A47 | 9000 .. ... . |
|  1083 | 5C15  F-6 CD  81 .... ... | 102E (B-3 AF) .. .... 8BE | ....  ... ..  .. .... 9E7 | .... .. ... . |
|  1084 | 0CD8 (G-3 AB) 41 .... ... | ....  ... ..  .. .... 8DE | ....  ... ..  .. .... 987 | 1800 .. ... . |
|  1085 | 0C1F (F#3 AA) 40 .... ... | 0E6A (A-3 AD) 20 .... 8FE | ....  ... ..  .. .... 927 | C000 .. ... . |
|  1086 | FE1F (B-7 DF) 80 .... ... | ....  ... ..  .. .... 91E | ....  ... ..  .. .... 8C7 | 7A00 .. ... . |
|  1087 | ....  ... ..  .. .... ... | 133E (D-4 B2) 10 .... 93F | 1B37 (G#4 B8) .. .... 867 | .... .. ... . |
|  1088 | 0915  ... ..  00 .... ... | 0C1F (F#3 AA) 20 .... 95F | ....  ... ..  .. .... 807 | .... .. ... . |
|  1089 | ....  ... ..  .. .... ... | ....  ... ..  40 .... 97F | ....  ... ..  .. .... 7A7 | .... .. ... . |
|  1090 | ....  ... ..  .. .... ... | 159A (E-4 B4) .. .... 99F | ....  ... ..  .. .... 747 | .... .. ... . |
|  1091 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 9BF | ....  ... ..  .. .... 6E7 | .... .. ... . |
|  1092 | ....  ... ..  .. .... ... | 102E (B-3 AF) .. .... 9DF | ....  ... ..  .. .... 687 | .... .. ... . |
|  1093 | ....  ... ..  09 0692 ... | ....  ... ..  .. .... 9FF | 183F (F#4 B6) .. .... 627 | .... .. ... . |
|  1094 | 0817  ... ..  .. .... 330 | 0E6A (A-3 AD) 20 .... A1F | ....  ... ..  .. .... 5C7 | 2000 .. ... . |
|  1095 | 102E  B-3 AF  11 .... 358 | ....  ... ..  .. .... A3F | ....  ... ..  .. .... 567 | .... .. ... . |
|  1096 | 0817 (B-2 A3) 40 .... 380 | 133E (D-4 B2) 10 .... A60 | ....  ... ..  .. .... 507 | 2100 .. ... . |
|  1097 | ....  ... ..  .. .... 3A8 | 0C1F (F#3 AA) 20 .... A80 | ....  ... ..  .. .... 4A7 | 2200 .. ... . |
|  1098 | ....  ... ..  .. .... 3D0 | ....  ... ..  40 .... AA0 | ....  ... ..  .. .... 447 | 2300 .. ... . |
|  1099 | ....  ... ..  09 .... ... | 159A (E-4 B4) .. .... AC0 | 1B37 (G#4 B8) .. .... 3E7 | .... .. ... . |
|  1100 | 0307  ... ..  .. .... 3F8 | ....  ... ..  .. .... AE0 | ....  ... ..  .. .... 387 | 2000 .. ... . |
|  1101 | 060F  F#2 9E  11 .... 420 | 102E (B-3 AF) .. .... B00 | ....  ... ..  .. .... 327 | .... .. ... . |
|  1102 | 0307 (F#1 92) 41 .... 448 | ....  ... ..  .. .... B20 | ....  ... ..  40 .... 2C7 | 2100 .. ... . |
|  1103 | ....  ... ..  .. .... 470 | 0E6A (A-3 AD) 20 .... B40 | ....  ... ..  .. .... 267 | 2200 .. ... . |
|  1104 | ....  ... ..  .. .... 498 | ....  ... ..  .. .... B60 | ....  ... ..  .. .... 207 | 2300 .. ... . |
|  1105 | ....  ... ..  .. .... 4C0 | 133E (D-4 B2) 10 .... B81 | ....  ... ..  09 0018 ... | 2400 .. ... . |
|  1106 | ....  ... ..  .. .... 4E8 | 0C1F (F#3 AA) 20 .... BA1 | 183F  ... ..  .. .... BA6 | 2500 .. ... . |
|  1107 | ....  ... ..  .. .... 510 | ....  ... ..  40 .... BC1 | 1E8C  A#4 BA  11 .... B45 | 2600 .. ... . |
|  1108 | ....  ... ..  .. .... 538 | 159A (E-4 B4) .. .... BE1 | 1CD5 (A-4 B9) 21 .... AE4 | 2700 .. ... . |
|  1109 | ....  ... ..  .. .... 560 | ....  ... ..  .. .... C01 | 1B37 (G#4 B8) .. .... A83 | 2800 .. ... . |
|  1110 | ....  ... ..  .. .... 588 | 102E (B-3 AF) .. .... C21 | 19B0 (G-4 B7) 41 .... A22 | .... .. ... . |
|  1111 | ....  ... ..  09 .... ... | ....  ... ..  .. .... C41 | 1B37 (G#4 B8) .. .... 9C1 | .... .. ... . |
|  1112 | 0ACD  ... ..  .. .... 3B0 | 0E6A (A-3 AD) 20 .... C61 | ....  ... ..  .. .... 961 | 2000 .. ... . |
|  1113 | 159A  E-4 B4  11 .... 3D8 | ....  ... ..  .. .... C81 | ....  ... ..  .. .... 901 | .... .. ... . |
|  1114 | 0ACD (E-3 A8) 41 .... 400 | 133E (D-4 B2) 10 .... CA2 | ....  ... ..  .. .... 8A1 | 2100 .. ... . |
|  1115 | ....  ... ..  .. .... 428 | 0C1F (F#3 AA) 20 .... CC2 | ....  ... ..  .. .... 841 | 2200 .. ... . |
|  1116 | ....  ... ..  .. .... 450 | ....  ... ..  40 .... CE2 | ....  ... ..  .. .... 7E1 | 2300 .. ... . |
|  1117 | ....  ... ..  09 00B5 ... | 159A (E-4 B4) .. .... D02 | 183F (F#4 B6) .. .... 781 | .... .. ... . |
|  1118 | 048A  ... ..  .. .... 850 | ....  ... ..  .. .... D22 | ....  ... ..  .. .... 721 | 9000 .. ... . |
