Load address: $0400 Init address: $2300 Play address: $2318
Calling initroutine with subtune 2
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|  1488 | 25A2  C#5 BD  21 .... 900 | 0400 (B-1 97) .. .... ... | 04B4  C#2 99  41 .... 100 | .... .. ... . |
|  1489 | ....  ... ..  .. .... 980 | 0300 (F#1 92) .. .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  1490 | ....  ... ..  20 .... A00 | ....  ... ..  .. .... ... | 04B4 (C#2 99) 40 .... 240 | B000 .. ... . |
|  1491 | ....  ... ..  40 .... A80 | 0200 (B-0 8B) .. .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  1492 | 25BB (+ 0019) .. .... AC0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  1493 | 25E4 (+ 0029) .. .... B00 | 0100 (C-0 80) .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  1494 | 25C3 (- 0021) .. .... B40 | 547D  D#6 CB  11 00E8 ... | ....  ... ..  .. .... 440 | 7800 .. ... . |
|  1495 | 25A2 (- 0021) .. .... B80 | 4800 (C#6 C9) 81 .... ... | ....  ... ..  .. .... 4A0 | 7000 .. ... . |
|  1496 | 2579 (- 0029) .. .... BC0 | 547D (D#6 CB) 10 .... ... | ....  ... ..  .. .... 500 | 6800 .. ... . |
|  1497 | 2540 (- 0039) .. .... C00 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 540 | 6000 .. ... . |
|  1498 | 2571 (+ 0031) .. .... C40 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 580 | 5800 .. ... . |
|  1499 | 25A2 (+ 0031) .. .... C80 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 5C0 | 5000 .. ... . |
|  1500 | 25DB (+ 0039) .. .... CC0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 600 | 4400 .. ... . |
|  1501 | 2624 (D-5 BE) .. .... D00 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 640 | 3800 .. ... . |
|  1502 | 25E3 (C#5 BD) .. .... D40 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 680 | 2C00 .. ... . |
|  1503 | 25A2 (- 0041) .. .... D80 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 6C0 | 2000 .. ... . |
|  1504 | 2559 (- 0049) .. .... DC0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 700 | 1200 .. ... . |
|  1505 | 2500 (- 0059) .. .... E40 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 740 | 0400 .. ... . |
|  1506 | 2551 (+ 0051) .. .... EC0 | 2A3E  D#5 BF  11 .... ... | 04B4  C#2 99  41 .... 100 | .... .. ... . |
|  1507 | 25A2 (+ 0051) .. .... F40 | 4800 (C#6 C9) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  1508 | 25FB (+ 0059) .. .... EC0 | 2A3E (D#5 BF) 10 .... ... | 04B4 (C#2 99) 40 .... 240 | B000 .. ... . |
|  1509 | 2664 (D-5 BE) .. .... E40 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  1510 | 2603 (- 0061) .. .... DC0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  1511 | 25A2 (C#5 BD) .. .... D40 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  1512 | 2539 (- 0069) .. .... CC0 | 0151  D#0 83  11 .... ... | ....  ... ..  .. .... 440 | 7800 .. ... . |
|  1513 | 24C0 (- 0079) .. .... C40 | 2000 (B-4 BB) 81 .... ... | ....  ... ..  .. .... 4A0 | 7000 .. ... . |
|  1514 | 2531 (+ 0071) .. .... BC0 | 0E00 (G#3 AC) 41 .... ... | ....  ... ..  .. .... 500 | 6800 .. ... . |
|  1515 | 25A2 (+ 0071) .. .... B40 | 0C00 (F#3 AA) 40 .... ... | ....  ... ..  .. .... 540 | 6000 .. ... . |
|  1516 | 261B (D-5 BE) .. .... AC0 | 3000 (F#5 C2) 80 .... ... | ....  ... ..  .. .... 580 | 5800 .. ... . |
|  1517 | 26A4 (+ 0089) .. .... A40 | 1500 (D#4 B3) .. .... ... | ....  ... ..  .. .... 5C0 | 5000 .. ... . |
|  1518 | 2623 (- 0081) .. .... 9C0 | 2000 (B-4 BB) .. .... ... | ....  ... ..  .. .... 600 | 4400 .. ... . |
|  1519 | 25A2 (C#5 BD) .. .... 940 | 1000 (B-3 AF) .. .... ... | ....  ... ..  .. .... 640 | 3800 .. ... . |
|  1520 | 2519 (- 0089) .. .... 8C0 | 3000 (F#5 C2) .. .... ... | ....  ... ..  .. .... 680 | 2C00 .. ... . |
|  1521 | 2480 (- 0099) .. .... 840 | 0D00 (G-3 AB) 10 .... ... | ....  ... ..  .. .... 6C0 | 2000 .. ... . |
|  1522 | 2511 (+ 0091) .. .... 7C0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 700 | 1200 .. ... . |
|  1523 | 25A2 (+ 0091) .. .... 740 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 740 | 0400 .. ... . |
|  1524 | 263B (D-5 BE) .. .... 6C0 | 0151  D#0 83  11 .... ... | 04FB  D-2 9A  41 .... 100 | .... .. ... . |
|  1525 | 26E4 (+ 00A9) .. .... 640 | 2000 (B-4 BB) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  1526 | 2643 (- 00A1) .. .... 5C0 | 0E00 (G#3 AC) 41 .... ... | 04FB (D-2 9A) 40 .... 240 | B000 .. ... . |
|  1527 | 25A2 (C#5 BD) .. .... 540 | 0C00 (F#3 AA) 40 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  1528 | 24F9 (- 00A9) .. .... 4C0 | 3000 (F#5 C2) 80 .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  1529 | 2440 (- 00B9) .. .... 440 | 1500 (D#4 B3) .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  1530 | 24F1 (+ 00B1) .. .... 3C0 | 0151  D#0 83  11 .... ... | ....  ... ..  .. .... 440 | 7800 .. ... . |
|  1531 | 25A2 (+ 00B1) .. .... 340 | 2000 (B-4 BB) 81 .... ... | ....  ... ..  .. .... 4A0 | 7000 .. ... . |
|  1532 | 265B (D-5 BE) .. .... 2C0 | 0E00 (G#3 AC) 41 .... ... | ....  ... ..  .. .... 500 | 6800 .. ... . |
|  1533 | 2724 (+ 00C9) .. .... 240 | 0C00 (F#3 AA) 40 .... ... | ....  ... ..  .. .... 540 | 6000 .. ... . |
|  1534 | 2663 (- 00C1) .. .... 1C0 | 3000 (F#5 C2) 80 .... ... | ....  ... ..  .. .... 580 | 5800 .. ... . |
|  1535 | 25A2 (C#5 BD) .. .... 140 | 1500 (D#4 B3) .. .... ... | ....  ... ..  .. .... 5C0 | 5000 .. ... . |
|  1536 | 2A3E  D#5 BF  21 .... 900 | 0151  D#0 83  11 00C8 ... | 0547  D#2 9B  41 .... 100 | .... .. ... . |
|  1537 | ....  ... ..  .. .... 980 | 3100 (F#5 C2) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  1538 | ....  ... ..  20 .... A00 | 0A00 (D-3 A6) 41 .... ... | 0547 (D#2 9B) 40 .... 240 | B000 .. ... . |
|  1539 | ....  ... ..  40 .... A80 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  1540 | ....  ... ..  .. .... AC0 | 0600 (F#2 9E) .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  1541 | 2A62 (+ 0024) .. .... B00 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  1542 | 2A86 (+ 0024) .. .... B40 | 0400 (B-1 97) .. .... ... | ....  ... ..  .. .... 440 | 7800 .. ... . |
|  1543 | 2A6A (- 001C) .. .... B80 | 0300 (F#1 92) .. .... ... | ....  ... ..  .. .... 4A0 | 7000 .. ... . |
|  1544 | 2A3E (- 002C) .. .... BC0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 500 | 6800 .. ... . |
|  1545 | 2A0A (- 0034) .. .... C00 | 0200 (B-0 8B) .. .... ... | ....  ... ..  .. .... 540 | 6000 .. ... . |
|  1546 | 29D6 (- 0034) .. .... C40 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 580 | 5800 .. ... . |
|  1547 | 2A02 (+ 002C) .. .... C80 | 0100 (C-0 80) .. .... ... | ....  ... ..  .. .... 5C0 | 5000 .. ... . |
|  1548 | 2A3E (+ 003C) .. .... CC0 | 547D  D#6 CB  11 00E8 ... | ....  ... ..  .. .... 600 | 4400 .. ... . |
|  1549 | 2A82 (+ 0044) .. .... D00 | 4800 (C#6 C9) 81 .... ... | ....  ... ..  .. .... 640 | 3800 .. ... . |
|  1550 | 2AC6 (E-5 C0) .. .... D40 | 547D (D#6 CB) 10 .... ... | ....  ... ..  .. .... 680 | 2C00 .. ... . |
|  1551 | 2A8A (D#5 BF) .. .... D80 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 6C0 | 2000 .. ... . |
|  1552 | 2A3E (- 004C) .. .... DC0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 700 | 1200 .. ... . |
|  1553 | 29EA (- 0054) .. .... E40 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 740 | 0400 .. ... . |
|  1554 | 1FA5  A#4 BA  21 .... 900 | 2A3E  D#5 BF  11 .... ... | 0547  D#2 9B  41 .... 100 | .... .. ... . |
|  1555 | ....  ... ..  .. .... 980 | 4800 (C#6 C9) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  1556 | ....  ... ..  20 .... A00 | 2A3E (D#5 BF) 10 .... ... | 0547 (D#2 9B) 40 .... 240 | B000 .. ... . |
|  1557 | ....  ... ..  40 .... A80 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  1558 | 1FC4 (+ 001F) .. .... AC0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  1559 | 1FE3 (+ 001F) .. .... B00 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  1560 | 1FCC (- 0017) .. .... B40 | 0151  D#0 83  11 .... ... | ....  ... ..  .. .... 440 | 7800 .. ... . |
|  1561 | 1FA5 (- 0027) .. .... B80 | 2000 (B-4 BB) 81 .... ... | ....  ... ..  .. .... 4A0 | 7000 .. ... . |
|  1562 | 1F76 (- 002F) .. .... BC0 | 0E00 (G#3 AC) 41 .... ... | ....  ... ..  .. .... 500 | 6800 .. ... . |
|  1563 | 1F47 (- 002F) .. .... C00 | 0C00 (F#3 AA) 40 .... ... | ....  ... ..  .. .... 540 | 6000 .. ... . |
|  1564 | 1F6E (+ 0027) .. .... C40 | 3000 (F#5 C2) 80 .... ... | ....  ... ..  .. .... 580 | 5800 .. ... . |
|  1565 | 1FA5 (+ 0037) .. .... C80 | 1500 (D#4 B3) .. .... ... | ....  ... ..  .. .... 5C0 | 5000 .. ... . |
|  1566 | 1FE4 (+ 003F) .. .... CC0 | 2000 (B-4 BB) .. .... ... | ....  ... ..  .. .... 600 | 4400 .. ... . |
|  1567 | 2023 (B-4 BB) .. .... D00 | 1000 (B-3 AF) .. .... ... | ....  ... ..  .. .... 640 | 3800 .. ... . |
|  1568 | 1FEC (A#4 BA) .. .... D40 | 3000 (F#5 C2) .. .... ... | ....  ... ..  .. .... 680 | 2C00 .. ... . |
|  1569 | 1FA5 (- 0047) .. .... D80 | 0D00 (G-3 AB) 10 .... ... | ....  ... ..  .. .... 6C0 | 2000 .. ... . |
|  1570 | 1F56 (- 004F) .. .... DC0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 700 | 1200 .. ... . |
|  1571 | 1F07 (- 004F) .. .... E40 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 740 | 0400 .. ... . |
|  1572 | 2A3E  D#5 BF  21 .... 900 | 0151  D#0 83  11 00C8 ... | 04B4  C#2 99  41 .... 100 | .... .. ... . |
|  1573 | ....  ... ..  .. .... 980 | 3100 (F#5 C2) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  1574 | ....  ... ..  20 .... A00 | 0A00 (D-3 A6) 41 .... ... | 04B4 (C#2 99) 40 .... 240 | B000 .. ... . |
|  1575 | ....  ... ..  40 .... A80 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  1576 | 2A76 (+ 0038) .. .... AC0 | 0600 (F#2 9E) .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  1577 | 2A62 (- 0014) .. .... B00 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  1578 | 2A3E (- 0024) .. .... B40 | 0400 (B-1 97) .. .... ... | ....  ... ..  .. .... 440 | 7800 .. ... . |
|  1579 | 2A12 (- 002C) .. .... B80 | 0300 (F#1 92) .. .... ... | ....  ... ..  .. .... 4A0 | 7000 .. ... . |
|  1580 | 29E6 (- 002C) .. .... BC0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 500 | 6800 .. ... . |
|  1581 | 2A0A (+ 0024) .. .... C00 | 0200 (B-0 8B) .. .... ... | ....  ... ..  .. .... 540 | 6000 .. ... . |
|  1582 | 2A3E (+ 0034) .. .... C40 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 580 | 5800 .. ... . |
|  1583 | 2A7A (+ 003C) .. .... C80 | 0100 (C-0 80) .. .... ... | ....  ... ..  .. .... 5C0 | 5000 .. ... . |
|  1584 | 323C  F#5 C2  21 .... 900 | ....  ... ..  .. .... ... | 0547  D#2 9B  41 .... 100 | .... .. ... . |
|  1585 | ....  ... ..  .. .... 980 | 0200 (B-0 8B) .. .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  1586 | ....  ... ..  20 .... A00 | 0300 (F#1 92) .. .... ... | 0547 (D#2 9B) 40 .... 240 | B000 .. ... . |
|  1587 | ....  ... ..  40 .... A80 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  1588 | 321D (- 001F) .. .... AC0 | ....  ... ..  10 .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  1589 | 31EE (- 002F) .. .... B00 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  1590 | 3215 (+ 0027) .. .... B40 | 2A3E  D#5 BF  11 00E8 ... | ....  ... ..  .. .... 440 | 7800 .. ... . |
|  1591 | 323C (+ 0027) .. .... B80 | 4800 (C#6 C9) 81 .... ... | ....  ... ..  .. .... 4A0 | 7000 .. ... . |
|  1592 | 326B (+ 002F) .. .... BC0 | 2A3E (D#5 BF) 10 .... ... | ....  ... ..  .. .... 500 | 6800 .. ... . |
|  1593 | 32AA (+ 003F) .. .... C00 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 540 | 6000 .. ... . |
|  1594 | 3273 (- 0037) .. .... C40 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 580 | 5800 .. ... . |
|  1595 | 323C (- 0037) .. .... C80 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 5C0 | 5000 .. ... . |
|  1596 | 31FD (- 003F) .. .... CC0 | 547D  D#6 CB  11 .... ... | ....  ... ..  .. .... 600 | 4400 .. ... . |
|  1597 | 31AE (- 004F) .. .... D00 | 4800 (C#6 C9) 81 .... ... | ....  ... ..  .. .... 640 | 3800 .. ... . |
|  1598 | 31F5 (+ 0047) .. .... D40 | 547D (D#6 CB) 10 .... ... | ....  ... ..  .. .... 680 | 2C00 .. ... . |
|  1599 | 323C (+ 0047) .. .... D80 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 6C0 | 2000 .. ... . |
|  1600 | 328B (+ 004F) .. .... DC0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 700 | 1200 .. ... . |
|  1601 | 32EA (G-5 C3) .. .... E40 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 740 | 0400 .. ... . |
|  1602 | 2F6B  F-5 C1  21 .... 900 | 0151  D#0 83  11 00C8 ... | 0547  D#2 9B  41 .... 100 | .... .. ... . |
|  1603 | ....  ... ..  .. .... 980 | 3100 (F#5 C2) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  1604 | ....  ... ..  20 .... A00 | 0A00 (D-3 A6) 41 .... ... | 0547 (D#2 9B) 40 .... 240 | B000 .. ... . |
|  1605 | ....  ... ..  40 .... A80 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  1606 | 2F2F (- 003C) .. .... AC0 | 0600 (F#2 9E) .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  1607 | 2F45 (+ 0016) .. .... B00 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  1608 | 2F6B (+ 0026) .. .... B40 | 0151  D#0 83  11 00E8 ... | ....  ... ..  .. .... 440 | 7800 .. ... . |
|  1609 | 2F99 (+ 002E) .. .... B80 | 2000 (B-4 BB) 81 .... ... | ....  ... ..  .. .... 4A0 | 7000 .. ... . |
|  1610 | 2FC7 (+ 002E) .. .... BC0 | 0E00 (G#3 AC) 41 .... ... | ....  ... ..  .. .... 500 | 6800 .. ... . |
|  1611 | 2FA1 (- 0026) .. .... C00 | 0C00 (F#3 AA) 40 .... ... | ....  ... ..  .. .... 540 | 6000 .. ... . |
|  1612 | 2F6B (- 0036) .. .... C40 | 3000 (F#5 C2) 80 .... ... | ....  ... ..  .. .... 580 | 5800 .. ... . |
|  1613 | 2F2D (- 003E) .. .... C80 | 1500 (D#4 B3) .. .... ... | ....  ... ..  .. .... 5C0 | 5000 .. ... . |
|  1614 | 2EEF (- 003E) .. .... CC0 | 0151  D#0 83  11 00C8 ... | 0547  D#2 9B  41 .... 100 | .... .. ... . |
|  1615 | 2F25 (+ 0036) .. .... D00 | 3100 (F#5 C2) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  1616 | 2F6B (+ 0046) .. .... D40 | 0A00 (D-3 A6) 41 .... ... | 0547 (D#2 9B) 40 .... 240 | B000 .. ... . |
|  1617 | 2FB9 (+ 004E) .. .... D80 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  1618 | 3007 (F#5 C2) .. .... DC0 | 0600 (F#2 9E) .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  1619 | 2FC1 (F-5 C1) .. .... E40 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  1620 | 2A3E  D#5 BF  21 .... 900 | 2A3E  D#5 BF  11 00E8 ... | 05ED  F-2 9D  41 .... 100 | .... .. ... . |
|  1621 | ....  ... ..  .. .... 980 | 4800 (C#6 C9) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  1622 | ....  ... ..  20 .... A00 | 2A3E (D#5 BF) 10 .... ... | 05ED (F-2 9D) 40 .... 240 | B000 .. ... . |
|  1623 | ....  ... ..  40 .... A80 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  1624 | 2A22 (- 001C) .. .... AC0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  1625 | 2A3E (+ 001C) .. .... B00 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  1626 | 2A62 (+ 0024) .. .... B40 | 547D  D#6 CB  11 .... ... | 0647  F#2 9E  41 .... 100 | .... .. ... . |
|  1627 | 2A96 (+ 0034) .. .... B80 | 4800 (C#6 C9) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  1628 | 2A6A (- 002C) .. .... BC0 | 547D (D#6 CB) 10 .... ... | 0647 (F#2 9E) 40 .... 240 | B000 .. ... . |
|  1629 | 2A3E (- 002C) .. .... C00 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  1630 | 2A0A (- 0034) .. .... C40 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  1631 | 29C6 (- 0044) .. .... C80 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  1632 | 2187  B-4 BB  21 .... 900 | 0151  D#0 83  11 00C8 ... | 0430  B-1 97  41 .... 100 | .... .. ... . |
|  1633 | ....  ... ..  .. .... 980 | 3100 (F#5 C2) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  1634 | ....  ... ..  20 .... A00 | 0A00 (D-3 A6) 41 .... ... | 0430 (B-1 97) 40 .... 240 | B000 .. ... . |
|  1635 | ....  ... ..  40 .... A80 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  1636 | 21C5 (+ 003E) .. .... AC0 | 0600 (F#2 9E) .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  1637 | 21A6 (- 001F) .. .... B00 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  1638 | 2187 (- 001F) .. .... B40 | 0400 (B-1 97) .. .... ... | ....  ... ..  .. .... 440 | 7800 .. ... . |
|  1639 | 2160 (- 0027) .. .... B80 | 0300 (F#1 92) .. .... ... | ....  ... ..  .. .... 4A0 | 7000 .. ... . |
|  1640 | 2129 (- 0037) .. .... BC0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 500 | 6800 .. ... . |
|  1641 | 2158 (+ 002F) .. .... C00 | 0200 (B-0 8B) .. .... ... | ....  ... ..  .. .... 540 | 6000 .. ... . |
|  1642 | 2187 (+ 002F) .. .... C40 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 580 | 5800 .. ... . |
|  1643 | 21BE (+ 0037) .. .... C80 | 0100 (C-0 80) .. .... ... | ....  ... ..  .. .... 5C0 | 5000 .. ... . |
|  1644 | 2205 (C-5 BC) .. .... CC0 | 547D  D#6 CB  11 00E8 ... | ....  ... ..  .. .... 600 | 4400 .. ... . |
|  1645 | 21C6 (B-4 BB) .. .... D00 | 4800 (C#6 C9) 81 .... ... | ....  ... ..  .. .... 640 | 3800 .. ... . |
|  1646 | 2187 (- 003F) .. .... D40 | 547D (D#6 CB) 10 .... ... | ....  ... ..  .. .... 680 | 2C00 .. ... . |
|  1647 | 2140 (- 0047) .. .... D80 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 6C0 | 2000 .. ... . |
|  1648 | 20E9 (- 0057) .. .... DC0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 700 | 1200 .. ... . |
|  1649 | 2138 (+ 004F) .. .... E40 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 740 | 0400 .. ... . |
|  1650 | 2A3E  D#5 BF  21 .... 900 | 2A3E  D#5 BF  11 .... ... | 0430  B-1 97  41 .... 100 | .... .. ... . |
|  1651 | ....  ... ..  .. .... 980 | 4800 (C#6 C9) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  1652 | ....  ... ..  20 .... A00 | 2A3E (D#5 BF) 10 .... ... | 0430 (B-1 97) 40 .... 240 | B000 .. ... . |
|  1653 | ....  ... ..  40 .... A80 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  1654 | 2A5A (+ 001C) .. .... AC0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  1655 | 2A3E (- 001C) .. .... B00 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  1656 | 2A1A (- 0024) .. .... B40 | 0151  D#0 83  11 .... ... | ....  ... ..  .. .... 440 | 7800 .. ... . |
|  1657 | 29E6 (- 0034) .. .... B80 | 2000 (B-4 BB) 81 .... ... | ....  ... ..  .. .... 4A0 | 7000 .. ... . |
|  1658 | 2A12 (+ 002C) .. .... BC0 | 0E00 (G#3 AC) 41 .... ... | ....  ... ..  .. .... 500 | 6800 .. ... . |
|  1659 | 2A3E (+ 002C) .. .... C00 | 0C00 (F#3 AA) 40 .... ... | ....  ... ..  .. .... 540 | 6000 .. ... . |
|  1660 | 2A72 (+ 0034) .. .... C40 | 3000 (F#5 C2) 80 .... ... | ....  ... ..  .. .... 580 | 5800 .. ... . |
|  1661 | 2AB6 (E-5 C0) .. .... C80 | 1500 (D#4 B3) .. .... ... | ....  ... ..  .. .... 5C0 | 5000 .. ... . |
|  1662 | 2A7A (D#5 BF) .. .... CC0 | 2000 (B-4 BB) .. .... ... | ....  ... ..  .. .... 600 | 4400 .. ... . |
|  1663 | 2A3E (- 003C) .. .... D00 | 1000 (B-3 AF) .. .... ... | ....  ... ..  .. .... 640 | 3800 .. ... . |
|  1664 | 29FA (- 0044) .. .... D40 | 3000 (F#5 C2) .. .... ... | ....  ... ..  .. .... 680 | 2C00 .. ... . |
|  1665 | 29A6 (- 0054) .. .... D80 | 0D00 (G-3 AB) 10 .... ... | ....  ... ..  .. .... 6C0 | 2000 .. ... . |
|  1666 | 29F2 (+ 004C) .. .... DC0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 700 | 1200 .. ... . |
|  1667 | 2A3E (+ 004C) .. .... E40 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 740 | 0400 .. ... . |
|  1668 | 2187  B-4 BB  21 .... 900 | 0151  D#0 83  11 00C8 ... | 0430  B-1 97  41 .... 100 | .... .. ... . |
|  1669 | ....  ... ..  .. .... 980 | 3100 (F#5 C2) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  1670 | ....  ... ..  20 .... A00 | 0A00 (D-3 A6) 41 .... ... | 0430 (B-1 97) 40 .... 240 | B000 .. ... . |
|  1671 | ....  ... ..  40 .... A80 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  1672 | ....  ... ..  .. .... AC0 | 0600 (F#2 9E) .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  1673 | 2168 (- 001F) .. .... B00 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  1674 | 2139 (- 002F) .. .... B40 | 0151  D#0 83  11 .... ... | ....  ... ..  .. .... 440 | 7800 .. ... . |
|  1675 | 2160 (+ 0027) .. .... B80 | 3100 (F#5 C2) 81 .... ... | ....  ... ..  .. .... 4A0 | 7000 .. ... . |
|  1676 | 2187 (+ 0027) .. .... BC0 | 0A00 (D-3 A6) 41 .... ... | ....  ... ..  .. .... 500 | 6800 .. ... . |
|  1677 | 21B6 (+ 002F) .. .... C00 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... 540 | 6000 .. ... . |
|  1678 | 21F5 (C-5 BC) .. .... C40 | 0600 (F#2 9E) .. .... ... | ....  ... ..  .. .... 580 | 5800 .. ... . |
|  1679 | 21BE (B-4 BB) .. .... C80 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... 5C0 | 5000 .. ... . |
